tweet_id,timestamp,text,name,doggo,floofer,pupper,puppo,prediction,prediction_confidence,whether_dog,retweets,favorites,WeRateDogs_followers,rating
839549326359670784,2017-03-08 18:52:12,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",Winston,None,None,None,None,swing,0.393527,False,7760,27530,8764298,1.2
839239871831150596,2017-03-07 22:22:32,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,Odie,None,None,None,None,Leonberg,0.927021,True,6538,27206,8764298,1.3
838921590096166913,2017-03-07 01:17:48,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,Arlo,None,None,None,None,Border_terrier,0.664538,True,2069,11193,8764298,1.3
838561493054533637,2017-03-06 01:26:54,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,Walter,None,None,None,None,kelpie,0.216562,True,1339,10980,8764298,1.3
838476387338051585,2017-03-05 19:48:43,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,Stanley,None,None,None,None,Great_Pyrenees,0.997692,True,4780,22595,8764298,1.3
838083903487373313,2017-03-04 17:49:08,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,Daisy,None,None,None,None,chow,0.800975,True,3141,17707,8764298,1.3
837820167694528512,2017-03-04 00:21:08,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",None,None,None,pupper,None,golden_retriever,0.887625,True,7880,34272,8764298,1.2
837482249356513284,2017-03-03 01:58:22,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,Waffles,None,None,None,None,birdhouse,0.541196,False,443,3858,8764298,1.3
837471256429613056,2017-03-03 01:14:41,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,Vincent,None,None,None,None,Norwegian_elkhound,0.976255,True,2281,12861,8764298,1.2
837110210464448512,2017-03-02 01:20:01,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,Clark,None,None,pupper,None,Siberian_husky,0.767696,True,2370,16131,8764298,1.3
836989968035819520,2017-03-01 17:22:13,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,Mookie,None,None,None,None,shopping_cart,0.572422,False,2293,12819,8764298,1.2
836753516572119041,2017-03-01 01:42:39,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,Meera,doggo,None,None,None,mortarboard,0.936882,False,4657,19421,8764298,1.2
836677758902222849,2017-02-28 20:41:37,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,Oliver,None,None,None,None,leopard,0.7974100000000001,False,2236,12670,8764298,1.1
836380477523124226,2017-02-28 01:00:19,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",Ava,None,None,pupper,None,wooden_spoon,0.08248860000000001,False,3002,14837,8764298,1.2
836260088725786625,2017-02-27 17:01:56,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,Lucy,None,None,None,None,borzoi,0.564688,True,4322,21425,8764298,1.3
836001077879255040,2017-02-26 23:52:43,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,None,None,None,None,None,Samoyed,0.963558,True,4285,19197,8764298,1.3
835574547218894849,2017-02-25 19:37:50,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,Eli,None,None,None,None,Staffordshire_bullterrier,0.6106550000000001,True,3643,17902,8764298,1.1
835297930240217089,2017-02-25 01:18:40,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,Ash,None,None,None,None,Rottweiler,0.341276,True,3032,16572,8764298,1.2
835264098648616962,2017-02-24 23:04:14,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",Lola,None,None,None,None,hyena,0.736871,False,1710,7785,8764298,1.2
835172783151792128,2017-02-24 17:01:22,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,None,None,None,None,None,Border_collie,0.663138,True,5798,26335,8764298,1.2
835152434251116546,2017-02-24 15:40:31,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,None,None,None,None,None,swing,0.967066,False,3036,22562,8764298,0.0
834931633769889797,2017-02-24 01:03:08,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,Tucker,None,None,None,None,ice_bear,0.330573,False,1656,10871,8764298,1.2
834786237630337024,2017-02-23 15:25:23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,Tobi,None,None,None,None,Border_terrier,0.156276,True,5537,21482,8764298,1.3
834574053763584002,2017-02-23 01:22:14,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,None,doggo,None,None,None,toilet_tissue,0.262936,False,2553,13763,8764298,1.3
834458053273591808,2017-02-22 17:41:18,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",Chester,None,None,None,None,Rhodesian_ridgeback,0.468619,True,1695,9691,8764298,1.2
834209720923721728,2017-02-22 01:14:30,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,Wilson,None,None,None,None,golden_retriever,0.754799,True,4795,20745,8764298,1.2
834167344700198914,2017-02-21 22:26:07,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,Sunshine,None,None,None,None,ox,0.991682,False,3684,15937,8764298,1.1
834086379323871233,2017-02-21 17:04:24,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,Lipton,None,None,None,None,bath_towel,0.736759,False,2225,13167,8764298,1.2
833863086058651648,2017-02-21 02:17:06,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,Bentley,None,None,None,None,kuvasz,0.494969,True,2424,13512,8764298,1.2
833826103416520705,2017-02-20 23:50:09,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,Charlie,None,None,None,None,Chihuahua,0.438054,True,3801,18177,8764298,1.3
833722901757046785,2017-02-20 17:00:04,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,Bronte,None,None,None,None,West_Highland_white_terrier,0.918144,True,3250,20963,8764298,1.3
833479644947025920,2017-02-20 00:53:27,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,Poppy,None,None,None,None,golden_retriever,0.727039,True,2068,14962,8764298,1.3
833124694597443584,2017-02-19 01:23:00,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,Gidget,None,None,pupper,None,Cardigan,0.7105229999999999,True,4884,20353,8764298,1.2
832998151111966721,2017-02-18 17:00:10,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",Rhino,doggo,None,None,None,boxer,0.539036,True,2220,13374,8764298,1.3
832757312314028032,2017-02-18 01:03:09,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,Willow,None,None,None,None,Cardigan,0.160888,True,3656,16992,8764298,1.3
832636094638288896,2017-02-17 17:01:29,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,Orion,None,None,None,None,Eskimo_dog,0.5250319999999999,True,2813,15972,8764298,1.2
832397543355072512,2017-02-17 01:13:34,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,Eevee,None,None,None,None,Pekinese,0.988916,True,2236,12062,8764298,1.2
832369877331693569,2017-02-16 23:23:38,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,Charlie,None,None,None,None,kelpie,0.50469,True,3217,17327,8764298,1.1
832273440279240704,2017-02-16 17:00:25,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,Smiley,doggo,None,None,None,Pembroke,0.134081,True,2357,11446,8764298,1.4
832032802820481025,2017-02-16 01:04:13,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",Miguel,doggo,None,None,None,whippet,0.601712,True,4697,18032,8764298,1.2
831939777352105988,2017-02-15 18:54:34,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,Emanuel,doggo,None,None,None,Pomeranian,0.153862,True,6200,24231,8764298,1.2
831911600680497154,2017-02-15 17:02:36,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,Kuyu,None,None,None,None,bloodhound,0.777562,True,6575,27881,8764298,1.4
831670449226514432,2017-02-15 01:04:21,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,Daisy,None,None,None,None,Pembroke,0.6248020000000001,True,1841,10542,8764298,1.3
831650051525054464,2017-02-14 23:43:18,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",None,None,None,None,None,Eskimo_dog,0.530416,True,1950,7220,8764298,1.3
831552930092285952,2017-02-14 17:17:22,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,Dutch,None,None,None,None,Chihuahua,0.257415,True,2333,9064,8764298,1.3
831322785565769729,2017-02-14 02:02:51,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,Pete,doggo,None,None,None,Old_English_sheepdog,0.999715,True,1569,9356,8764298,1.2
831315979191906304,2017-02-14 01:35:49,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,None,None,None,pupper,None,briard,0.982755,True,1134,6606,8764298,1.3
831309418084069378,2017-02-14 01:09:44,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,Scooter,None,None,None,None,Doberman,0.369389,True,2485,11867,8764298,1.2
831262627380748289,2017-02-13 22:03:49,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,Tucker,None,None,None,None,cocker_spaniel,0.26332300000000003,True,2067,12027,8764298,1.2
830956169170665475,2017-02-13 01:46:03,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,Reggie,None,None,None,None,kuvasz,0.451516,True,1514,8061,8764298,1.2
830583320585068544,2017-02-12 01:04:29,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Lilly,None,None,None,None,Labrador_retriever,0.908703,True,16971,67547,8764298,1.3
830097400375152640,2017-02-10 16:53:37,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",Samson,None,None,None,None,toy_poodle,0.442713,True,2983,9915,8764298,1.3
829861396166877184,2017-02-10 01:15:49,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,Mia,None,None,None,None,Border_terrier,0.394486,True,1974,12355,8764298,1.2
829501995190984704,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,Leo,None,None,None,None,French_bulldog,0.950851,True,10727,32102,8764298,1.2
829449946868879360,2017-02-08 22:00:52,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,None,doggo,None,None,None,Labrador_retriever,0.315163,True,2053,10563,8764298,1.1
829141528400556032,2017-02-08 01:35:19,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,Malcolm,None,None,None,None,golden_retriever,0.57314,True,7443,24681,8764298,1.2
829011960981237760,2017-02-07 17:00:28,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,Dexter,None,None,None,None,boxer,0.312221,True,16494,53700,8764298,1.3
828770345708580865,2017-02-07 01:00:22,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,Alfie,None,None,None,None,seat_belt,0.765979,False,5939,25868,8764298,1.3
828708714936930305,2017-02-06 20:55:28,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,Fiona,None,None,None,None,hippopotamus,0.942911,False,11327,36926,8764298,1.0
828650029636317184,2017-02-06 17:02:17,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",one,None,None,None,None,golden_retriever,0.649209,True,1366,9619,8765023,1.4
828409743546925057,2017-02-06 01:07:28,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,Mutt,None,None,None,None,teddy,0.908457,False,1178,6421,8764298,1.2
828408677031882754,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,Bear,None,None,None,None,Weimaraner,0.13303299999999998,True,1305,7765,8764298,1.2
828381636999917570,2017-02-05 23:15:47,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,Doobert,doggo,None,None,None,Bedlington_terrier,0.392535,True,2244,12738,8764298,1.4
828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",Beebop,None,None,None,None,American_Staffordshire_terrier,0.5230859999999999,True,1087,7460,8764298,1.3
828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,Alexander,None,None,None,None,malamute,0.663047,True,2980,12695,8764298,1.2
828046555563323392,2017-02-05 01:04:17,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,Sailer,None,None,None,None,patio,0.272972,False,2911,11906,8764298,1.3
828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,Brutus,None,None,None,None,American_Staffordshire_terrier,0.936662,True,2172,10474,8764298,1.1
827933404142436356,2017-02-04 17:34:40,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,Kona,None,None,pupper,None,German_shepherd,0.8061149999999999,True,5314,20353,8764298,1.2
827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,Boots,None,None,None,None,collie,0.285555,True,3057,15671,8764298,1.2
827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,Tucker,None,None,None,None,Pembroke,0.32563800000000004,True,953,7526,8764298,1.3
827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",Ralphie,None,None,None,None,golden_retriever,0.352486,True,3101,16053,8764298,1.2
827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,Charlie,None,None,None,None,Great_Dane,0.8696809999999999,True,2257,10700,8764298,1.3
826958653328592898,2017-02-02 01:01:21,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Loki,doggo,None,None,None,golden_retriever,0.6173890000000001,True,5087,21855,8764298,1.2
826848821049180160,2017-02-01 17:44:55,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,Cupid,doggo,None,None,None,Great_Pyrenees,0.858764,True,10318,36815,8764298,1.3
826598365270007810,2017-02-01 01:09:42,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,Pawnd,None,None,None,None,French_bulldog,0.628119,True,2379,10181,8764299,1.3
826476773533745153,2017-01-31 17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,Pilot,doggo,None,None,None,German_shepherd,0.7418600000000001,True,4258,18652,8764299,1.2
826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,None,None,None,None,None,French_bulldog,0.903048,True,2644,13472,8764299,1.1
826204788643753985,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",None,doggo,None,None,None,Labrador_retriever,0.782058,True,937,4945,8764299,1.3
826115272272650244,2017-01-30 17:10:04,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,Ike,None,None,None,None,tennis_ball,0.997071,False,3182,15857,8764299,1.3
825876512159186944,2017-01-30 01:21:19,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,Mo,None,None,None,None,shopping_cart,0.995941,False,1901,10610,8764299,1.1
825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,Toby,None,None,None,None,Great_Pyrenees,0.8534069999999999,True,2519,12902,8764299,1.2
825535076884762624,2017-01-29 02:44:34,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,None,None,None,None,puppo,Rottweiler,0.681495,True,17781,57542,8764299,1.4
825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,Sweet,None,None,None,None,Pekinese,0.354823,True,4609,18561,8764299,1.3
825026590719483904,2017-01-27 17:04:02,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",Pablo,None,None,None,puppo,Eskimo_dog,0.524454,True,1282,6394,8764299,1.2
824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,Scooter,None,None,None,None,Border_terrier,0.610499,True,3576,15151,8764299,1.2
824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,Wilson,None,None,None,None,English_setter,0.526488,True,1770,10238,8764299,1.3
824325613288833024,2017-01-25 18:38:36,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,None,None,None,pupper,None,Pembroke,0.990793,True,10679,11988,8764299,1.3
824297048279236611,2017-01-25 16:45:05,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,Nala,None,None,None,None,teddy,0.58823,False,3934,15276,8764300,1.1
823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,Cash,None,None,None,None,schipperke,0.23407600000000006,True,2748,10779,8764301,1.2
823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,Winston,None,None,None,None,cairn,0.203999,True,2558,14183,8764301,1.2
823581115634085888,2017-01-23 17:20:14,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,Crawford,None,None,None,None,dingo,0.280949,False,2670,13229,8764301,1.1
823322678127919110,2017-01-23 00:13:17,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,Wyatt,None,None,None,None,cowboy_boot,0.990253,False,4099,15964,8764301,1.1
822975315408461824,2017-01-22 01:12:59,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,Albus,None,None,None,None,bathtub,0.331098,False,3513,17564,8764301,1.2
822872901745569793,2017-01-21 18:26:02,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,None,None,None,None,puppo,Lakeland_terrier,0.196015,True,44054,133663,8764301,1.3
822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,Hobbes,None,None,None,None,malinois,0.332897,True,2326,13491,8764301,1.2
822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,None,None,None,None,None,cocker_spaniel,0.6644869999999999,True,3010,15050,8764301,1.2
822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Paisley,None,None,None,None,Samoyed,0.416769,True,6528,18438,8764301,1.3
822462944365645825,2017-01-20 15:17:01,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",Gabe,None,None,pupper,None,Pomeranian,0.960199,True,14601,28527,8764301,1.4
822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,None,None,None,None,None,Samoyed,0.585441,True,10060,35513,8764301,1.1
821886076407029760,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,Jimison,None,None,None,None,golden_retriever,0.26623800000000003,True,2353,11502,8764301,1.3
821765923262631936,2017-01-18 17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,Duchess,doggo,None,None,None,golden_retriever,0.980071,True,1685,8556,8764301,1.3
821522889702862852,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,Harlso,None,None,None,None,Doberman,0.7635390000000001,True,1797,8157,8764301,1.3
821407182352777218,2017-01-17 17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,Sundance,doggo,None,None,None,Irish_setter,0.5054960000000001,True,4432,11982,8764301,1.4
821149554670182400,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,Luca,None,None,None,None,German_shepherd,0.515933,True,2029,8799,8764301,1.2
821107785811234820,2017-01-16 21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,None,doggo,None,None,None,Pomeranian,0.85659,True,2172,9747,8764301,1.1
821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,Flash,None,None,None,None,Old_English_sheepdog,0.14802,True,2321,12861,8764301,1.2
820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,Sunny,None,None,None,None,golden_retriever,0.8380120000000001,True,10087,32089,8764301,1.3
820690176645140481,2017-01-15 17:52:40,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,None,None,None,None,None,West_Highland_white_terrier,0.872064,True,3292,12419,8764301,1.2
820314633777061888,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",None,None,None,None,None,Gordon_setter,0.940724,True,573,3399,8764301,1.4
820078625395449857,2017-01-14 01:22:35,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,None,None,None,None,None,school_bus,0.999833,False,6415,20162,8764301,1.2
819952236453363712,2017-01-13 17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,None,None,None,puppo,American_Staffordshire_terrier,0.925505,True,1200,5416,8764302,1.3
819924195358416896,2017-01-13 15:08:56,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,None,doggo,None,None,None,bathtub,0.100896,False,4961,13117,8764302,1.1
819711362133872643,2017-01-13 01:03:12,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,Howie,None,None,None,None,acorn_squash,0.8487040000000001,False,3174,13646,8764302,1.1
